ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,livesInUrbanArea,owningHouse,ScaledIncome,age_65_more,age_30_less,age_category,household_size,income_category,moreThanOneCar,moreThanOneBike,individualHouse,male,single,haveChildren,haveGA,highEducation,artisans,employees,occupation_status,childCenter,childSuburb,TimePT_scaled,TimePT_hour,TimeCar_scaled,TimeCar_hour,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,PurpHWH,PurpOther,number_of_trips,urbanization
54440873.0,7.0,9.0,323.0,37.0,73.0,74.4,17.15,157.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.5,3.0,3.0,1.0,1962.0,1.0,1.0,1.0,5.0,5000.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,74.4,24.58,2.0,2.0,2.0,3.0,4.0,4.0,6.0,3.0,6.0,2.0,3.0,4.0,4.0,1.0,6.0,6.0,6.0,1.0,3.0,2.0,4.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,7.0,1.0,2.0,4.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,6.0,187.0,1.0,213.0,4.0,160.0,6.0,48.0,0.001636675,3.8635613243194937,0.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.615,5.383333333333333,0.785,2.6166666666666667,7.440000000000001,2.458,37.4,0.0,1.0,2.0,2.0
54440891.0,1.0,4.0,96.0,24.0,18.0,22.8,2.77,31.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,7.0,7.0,6.0,1.0,1950.0,1.0,3.0,1.0,1.0,15000.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,22.8,3.97,1.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,1.0,6.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,6.0,28.0,1.0,54.0,4.0,45.0,6.0,60.0,0.001636675,3.8635613243194937,0.0,1.0,15.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,1.6,0.155,0.5166666666666666,2.2800000000000002,0.397,5.6000000000000005,1.0,0.0,1.0,2.0
54440922.0,7.0,1.0,42.0,14.0,1.0,9.0,1.3,19.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,4.0,1.0,1950.0,3.0,2.0,1.0,5.0,7000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.86,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,7.0,1.0,2.0,4.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,6.0,11.0,1.0,27.0,-1.0,15.0,6.0,60.0,0.000409116,0.9657658085816023,0.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21,0.7,0.095,0.31666666666666665,0.9,0.18600000000000003,2.2,0.0,1.0,1.0,2.0
54440949.0,11.0,1.0,61.0,36.0,1.0,12.2,1.6,21.0,4.0,2.0,1.0,0.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,6.5,9.0,-1.0,1.0,1966.0,1.0,3.0,2.0,6.0,7384.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,12.2,2.29,1.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,1.0,3.0,5.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,15.0,1.0,24.0,3.0,30.0,6.0,44.0,0.000409116,0.9657658085816023,0.0,1.0,7.384,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.305,1.0166666666666666,0.105,0.35,1.22,0.229,3.0,0.0,1.0,3.0,2.0
54440982.0,1.0,1.0,40.0,13.0,8.0,3.8,0.94,14.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,5.5,5.0,5.0,2.0,1973.0,1.0,5.0,1.0,6.0,9000.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.2,1.35,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,-1.0,2.0,-1.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,7.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,6.0,9.0,1.0,19.0,4.0,15.0,6.0,37.0,0.000232084,0.5478612225355464,0.0,0.0,9.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.6666666666666666,0.07,0.23333333333333334,0.22000000000000003,0.135,1.8,1.0,0.0,1.0,2.0
54440983.0,1.0,1.0,40.0,13.0,12.0,3.8,0.94,14.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,5.5,5.0,5.0,2.0,1973.0,1.0,5.0,1.0,6.0,9000.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.2,1.35,2.0,2.0,-1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,5.0,5.0,5.0,1.0,6.0,5.0,3.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,6.0,9.0,1.0,15.0,4.0,-1.0,6.0,37.0,0.000232084,0.5478612225355464,0.0,0.0,9.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.6666666666666666,0.07,0.23333333333333334,0.22000000000000003,0.135,1.8,1.0,0.0,1.0,2.0
54440987.0,1.0,5.0,171.0,40.0,21.0,40.0,7.33,81.0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,10.0,4.0,1.0,1960.0,1.0,3.0,1.0,3.0,7000.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,40.0,10.5,3.0,4.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,6.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,7.0,1.0,2.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,1.0,6.0,57.5,0.0,110.0,3.0,153.0,6.0,50.0,0.000109132,0.2576187541482793,0.0,1.0,7.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.855,2.85,0.405,1.35,4.0,1.05,11.5,0.0,1.0,3.0,2.0
54441060.0,7.0,0.0,94.0,43.0,0.0,29.0,2.74,40.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.5,1.0,3.0,2.0,1954.0,1.0,1.0,3.0,6.0,5000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,29.0,3.93,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,1.0,2.0,4.0,4.0,5.0,2.0,-1.0,3.0,-1.0,3.0,6.0,24.0,1.0,51.0,4.0,45.0,6.0,56.0,0.000367986,0.8686736691713585,0.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.47000000000000003,1.5666666666666667,0.2,0.6666666666666666,2.9000000000000004,0.393,4.800000000000001,0.0,1.0,2.0,2.0
54441126.0,9.0,1.0,91.0,60.0,4.0,7.6,0.99,14.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,13.0,5.0,2.0,1965.0,1.0,3.0,2.0,6.0,9000.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.8,1.42,2.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,7.0,1.0,2.0,4.0,4.0,3.0,2.0,-1.0,4.0,4.0,3.0,6.0,11.0,1.0,27.0,5.0,20.0,6.0,45.0,9.82e-05,0.23181249915112914,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.455,1.5166666666666666,0.07,0.23333333333333334,0.38,0.142,2.2,0.0,1.0,2.0,2.0
54441126.0,4.0,0.0,38.0,24.0,0.0,7.6,1.02,14.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,13.0,5.0,2.0,1965.0,1.0,3.0,2.0,6.0,9000.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.8,1.46,2.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,7.0,1.0,2.0,4.0,4.0,3.0,2.0,-1.0,4.0,4.0,3.0,6.0,10.0,1.0,14.0,5.0,20.0,6.0,45.0,9.82e-05,0.23181249915112914,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.19,0.6333333333333333,0.07,0.23333333333333334,0.38,0.146,2.0,0.0,1.0,2.0,2.0
54441127.0,1.0,4.0,205.0,94.0,11.0,37.8,6.68,71.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,13.0,5.0,1.0,1966.0,1.0,3.0,1.0,5.0,9000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,18.9,9.57,3.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,7.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,6.0,59.5,1.0,100.0,4.0,71.0,6.0,44.0,0.000409116,0.9657658085816023,0.0,1.0,9.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.025,3.4166666666666665,0.355,1.1833333333333333,1.89,0.9570000000000001,11.9,0.0,1.0,3.0,2.0
54441132.0,1.0,0.0,78.0,62.0,0.0,7.6,1.34,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,1979.0,1.0,1.0,1.0,1.0,3250.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,7.6,1.92,1.0,2.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,6.0,5.0,5.0,3.0,5.0,6.0,5.0,1.0,5.0,5.0,3.0,3.0,6.0,4.0,2.0,6.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,6.0,11.0,1.0,16.0,5.0,20.0,6.0,31.0,0.000967286,2.283390886495918,0.0,1.0,3.25,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,1.3,0.095,0.31666666666666665,0.76,0.192,2.2,1.0,0.0,2.0,2.0
54441132.0,1.0,1.0,115.0,83.0,5.0,9.4,1.34,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,1979.0,1.0,1.0,1.0,1.0,3250.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,9.4,1.92,1.0,2.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,6.0,5.0,5.0,3.0,5.0,6.0,5.0,1.0,5.0,5.0,3.0,3.0,6.0,4.0,2.0,6.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,7.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,6.0,11.0,1.0,27.0,5.0,20.0,6.0,31.0,0.000967286,2.283390886495918,0.0,1.0,3.25,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5750000000000001,1.9166666666666667,0.095,0.31666666666666665,0.9400000000000001,0.192,2.2,1.0,0.0,2.0,2.0
54540006.0,1.0,4.0,95.0,28.0,12.0,14.8,1.88,24.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,2.0,5.0,22.0,6.0,1.0,1985.0,1.0,6.0,8.0,8.0,15000.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.69,5.0,4.0,5.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,6.0,1.0,4.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,6.0,6.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,6.0,12.0,0.0,55.0,4.0,100.0,6.0,25.0,0.000258025,0.6090979642919562,1.0,0.0,15.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.47500000000000003,1.5833333333333333,0.12,0.4,0.0,0.269,2.4000000000000004,0.0,1.0,2.0,2.0
54540006.0,10.0,3.0,107.0,10.0,38.0,9.4,0.54,8.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,2.0,5.0,22.0,6.0,1.0,1985.0,1.0,6.0,8.0,8.0,15000.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.77,5.0,4.0,5.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,6.0,1.0,4.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,6.0,6.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,6.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,6.0,5.5,1.0,59.0,4.0,8.0,6.0,25.0,0.000258025,0.6090979642919562,1.0,0.0,15.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.535,1.7833333333333332,0.04,0.13333333333333333,0.0,0.07700000000000001,1.1,0.0,1.0,2.0,2.0
54540010.0,4.0,5.0,161.0,56.0,14.0,24.4,4.91,57.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,4.5,20.0,3.0,2.0,1946.0,1.0,2.0,9.0,8.0,5000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,12.2,7.04,2.0,3.0,4.0,2.0,3.0,3.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,-1.0,3.0,6.0,48.8,1.0,91.0,4.0,70.0,6.0,64.0,0.000367986,0.8686736691713585,1.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.805,2.683333333333333,0.28500000000000003,0.95,1.22,0.7040000000000001,9.76,0.0,1.0,3.0,2.0
54540021.0,9.0,11.0,444.0,186.0,46.0,68.2,14.4,151.0,4.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,2.0,-1.0,2.0,-1.0,1.0,3.0,2.0,6.0,8418.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,34.1,20.64,2.0,3.0,1.0,3.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,6.0,6.0,3.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,3.0,6.0,2.0,2.0,4.0,4.0,5.0,6.0,1.0,3.0,2.0,4.0,6.0,147.0,1.0,212.0,5.0,155.0,6.0,-1.0,9.82e-05,0.23181249915112914,1.0,0.0,8.418000000000001,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.22,7.3999999999999995,0.755,2.5166666666666666,3.41,2.064,29.400000000000002,0.0,1.0,3.0,2.0
54540022.0,4.0,0.0,73.0,68.0,0.0,7.6,1.8,1.0,4.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,2.0,-1.0,2.0,-1.0,1.0,3.0,2.0,6.0,8418.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.8,2.58,2.0,3.0,1.0,3.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,6.0,6.0,3.0,1.0,5.0,3.0,2.0,1.0,3.0,5.0,3.0,6.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,6.0,1.0,2.0,5.0,5.0,20.0,6.0,-1.0,7.71e-05,0.182003499842689,1.0,0.0,8.418000000000001,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.365,1.2166666666666666,0.005,0.016666666666666666,0.38,0.258,0.2,0.0,1.0,3.0,2.0
54540027.0,1.0,0.0,108.0,33.0,0.0,36.2,7.76,93.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,19.0,6.0,1.0,1948.0,1.0,2.0,1.0,3.0,15000.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,11.12,5.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,5.0,1.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,6.0,2.0,2.0,4.0,4.0,3.0,4.0,-1.0,2.0,3.0,1.0,6.0,73.0,0.0,75.0,5.0,86.0,6.0,62.0,0.000160139,0.3780266985902513,1.0,1.0,15.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.54,1.8,0.465,1.55,0.0,1.1119999999999999,14.600000000000001,1.0,0.0,3.0,2.0
54540059.0,1.0,2.0,81.0,26.0,2.0,21.4,3.17,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,6.0,1.0,1957.0,1.0,7.0,1.0,3.0,15000.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,21.4,4.54,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,6.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,6.0,33.0,1.0,53.0,5.0,30.0,6.0,53.0,0.000409116,0.9657658085816023,1.0,1.0,15.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.405,1.35,0.155,0.5166666666666666,2.14,0.454,6.6000000000000005,1.0,0.0,1.0,2.0
